Date,c
2001-05-16,0.07811832010787689
2001-05-17,0.04069327138060025
2001-05-18,0.03203208735435987
2001-05-21,0.055841040019155935
2001-05-22,0.07286883294098453
2001-05-23,0.06117627822286156
2001-05-24,0.05111855382551653
2001-05-25,0.03478974443532302
2001-05-29,0.010282022253514775
2001-05-30,-0.010795509197748403
2001-05-31,-0.008695606037807129
2001-06-01,-0.000709829389019819
2001-06-04,0.016867707068848273
2001-06-05,0.011400719315527788
2001-06-06,0.011733816712418937
2001-06-07,0.01580371614276747
2001-06-08,0.01068689378582466
2001-06-11,0.0006351295892084588
2001-06-12,0.0058159660569521215
2001-06-13,-0.004796109309529793
2001-06-14,-0.03210207887798908
2001-06-15,-0.05379344295241242
2001-06-18,-0.06019730206297938
2001-06-19,-0.060393663499383375
2001-06-20,-0.06976761495496465
2001-06-21,-0.057185917682692766
2001-06-22,-0.04794506849050456
2001-06-25,-0.060120831452241355
2001-06-26,-0.04964469543071296
2001-06-27,-0.042227168286016865
2001-06-28,-0.02262089012468931
2001-06-29,-0.024118213622835116
2001-07-02,-0.017889923937194487
2001-07-03,-0.02293222701702703
2001-07-05,-0.05402603420252432
2001-07-06,-0.06753551202937132
2001-07-09,-0.06568403477075314
2001-07-10,-0.06846148951054411
2001-07-11,-0.06033591029553202
2001-07-12,-0.03512921280642459
2001-07-13,-0.017886027253365185
2001-07-16,-0.007789822647051653
2001-07-17,-8.200275047316703e-05
2001-07-18,-0.0020636640959603094
2001-07-19,0.0022961433867074083
2001-07-20,-0.008942979346164994
2001-07-23,-0.04012524340054255
2001-07-24,-0.04197505639100066
2001-07-25,-0.02176029170222743
2001-07-26,-0.009922123066586871
2001-07-27,-0.005530286257713194
2001-07-30,-0.010699581658248773
2001-07-31,-0.010248035055497443
2001-08-01,-0.016406201024267666
2001-08-02,-0.012079164837599249
2001-08-03,0.0021346474022561567
2001-08-06,0.010445292683424643
2001-08-07,0.008898306494091745
2001-08-08,0.0022802084880603323
2001-08-09,0.004214486532286734
2001-08-10,-0.0158026445921828
2001-08-13,-0.024177308478242673
2001-08-14,-0.012001253253678935
2001-08-15,-0.029992324990279217
2001-08-16,-0.019695467704454028
2001-08-17,-0.0445599796957224
2001-08-20,-0.029353325665682866
2001-08-21,-0.026666348889168173
2001-08-22,-0.006643853483744725
2001-08-23,-0.021214398842123717
2001-08-24,-0.011112302833611708
2001-08-27,-0.02091094786494804
2001-08-28,-0.035972859346380615
2001-08-29,-0.049062239149738104
2001-08-30,-0.07470711067112362
2001-08-31,-0.07149555839754235
2001-09-04,-0.07243179488549345
2001-09-05,-0.0564258067854137
2001-09-06,-0.08643125568321157
2001-09-07,-0.08639031164607373
2001-09-10,-0.07717917556447279
2001-09-17,-0.1342854806840329
2001-09-18,-0.1369368471144176
2001-09-19,-0.1569076177082559
2001-09-20,-0.18053038590798326
2001-09-21,-0.19483873446237016
2001-09-24,-0.14414333316647468
2001-09-25,-0.1429790705114147
2001-09-26,-0.12931728119992847
2001-09-27,-0.13098285675081603
2001-09-28,-0.10639114434304563
2001-10-01,-0.12856301200991124
2001-10-02,-0.1100940049835245
2001-10-03,-0.07873765930860491
2001-10-04,-0.06893861754471561
2001-10-05,-0.051494199028696334
2001-10-08,-0.06534123595626289
2001-10-09,-0.06429070825357323
2001-10-10,-0.04472786450700595
2001-10-11,-0.0032305649018509286
2001-10-12,0.010893652972831689
2001-10-15,-0.0030937607018850237
2001-10-16,0.05686285613626812
2001-10-17,0.03775865090352988
2001-10-18,0.05600903223695441
2001-10-19,0.0876537267648985
2001-10-22,0.1180560716302325
2001-10-23,0.0783757183841439
2001-10-24,0.06533682913528342
2001-10-25,0.0866741853889746
2001-10-26,0.07576859301178608
2001-10-29,0.028413124876863538
2001-10-30,0.017963957912054105
2001-10-31,0.002081392930710863
2001-11-01,0.010746881085333731
2001-11-02,0.01670583402812181
2001-11-05,0.0316669993459111
2001-11-06,0.05363771429749422
2001-11-07,0.05766713999218046
2001-11-08,0.038751846873868706
2001-11-09,0.024426023334985274
2001-11-12,0.022842523006331272
2001-11-13,0.046915534446136484
2001-11-14,0.04158143500037204
2001-11-15,0.06491533537611664
2001-11-16,0.06260541222706478
2001-11-19,0.07551058156800572
2001-11-20,0.04754150998354612
2001-11-21,0.04602740671946488
2001-11-23,0.0629722984622702
2001-11-26,0.047337412796233706
2001-11-27,0.045279125187139196
2001-11-28,0.053366866882086667
2001-11-29,0.07885370519175171
2001-11-30,0.07508663159706021
2001-12-03,0.043814893774680584
2001-12-04,0.05381171880978364
2001-12-05,0.05894369221543747
2001-12-06,0.043011547524741164
2001-12-07,0.03767710864318961
2001-12-10,0.015684779963705694
2001-12-11,0.012606600460351175
2001-12-12,0.019884990071801906
2001-12-13,-0.021977576209779897
2001-12-14,-0.013432840886709914
2001-12-17,-0.00497418337829287
2001-12-18,0.005406512234723312
2001-12-19,0.0001732884899283397
2001-12-20,-0.0013076197349379582
2001-12-21,0.01138145467784293
2001-12-24,-0.004812353304137746
2001-12-26,-0.0014947079011588225
2001-12-27,0.008876982433339438
2001-12-28,0.02663177822766548
2001-12-31,-0.0015407974290055763
2002-01-02,0.016327121956954106
2002-01-03,0.0335829647939305
2002-01-04,0.02344212033889216
2002-01-07,-0.001776068318023601
2002-01-08,-0.0035794198465434646
2002-01-09,-0.005095924772249621
2002-01-10,0.01818685917182073
2002-01-11,0.010330968631952693
2002-01-14,0.0029085496805642285
2002-01-15,0.030634875486534686
2002-01-16,0.0006894708566101533
2002-01-17,-0.002093993945486653
2002-01-18,-0.012610033435806751
2002-01-22,-0.02654751740084825
2002-01-23,-0.009028599190468483
2002-01-24,-0.011989833583071615
2002-01-25,-0.01033816626167976
2002-01-28,-0.01308832584334541
2002-01-29,-0.0510847746863563
2002-01-30,-0.03625312209989943
2002-01-31,-0.009846929868779624
2002-02-01,-0.025244467069728965
2002-02-04,-0.06168972267800139
2002-02-05,-0.07455260593048128
2002-02-06,-0.07178561082985657
2002-02-07,-0.07574628034114664
2002-02-08,-0.04857794601570458
2002-02-11,-0.04079315486463032
2002-02-12,-0.03406950248189164
2002-02-13,-0.01721950575656385
2002-02-14,-0.0272008514192992
2002-02-15,-0.01725473064135124
2002-02-19,-0.04415549500714798
2002-02-20,-0.022884857032727773
2002-02-21,-0.03689198115314769
2002-02-22,-0.03221954885080401
2002-02-25,-0.018931564021412266
2002-02-26,-0.02073380625052261
2002-02-27,-0.019600213468976703
2002-02-28,0.007858008600527449
2002-03-01,0.016577944099664697
2002-03-04,0.02245318930519828
2002-03-05,0.02394463576609582
2002-03-06,0.06091909711698052
2002-03-07,0.06498495340041918
2002-03-08,0.07349686792474447
2002-03-11,0.08190672103400055
2002-03-12,0.062327959216821265
2002-03-13,0.040448496873437434
2002-03-14,0.042214266982685586
2002-03-15,0.0411313580995883
2002-03-18,0.043174981717149834
2002-03-19,0.06033403170424324
2002-03-20,0.060733476591597654
2002-03-21,0.04448128340423108
2002-03-22,0.06323442867885426
2002-03-25,0.03843021749403531
2002-03-26,0.027848498195799293
2002-03-27,0.032536877132161635
2002-03-28,0.028240662387302093
2002-04-01,0.03316580733283821
2002-04-02,0.00461718863322885
2002-04-03,-0.019946375147379666
2002-04-04,-0.020907017253877593
2002-04-05,-0.0325336335721101
2002-04-08,-0.028262301196217438
2002-04-09,-0.03948018673726815
2002-04-10,-0.03035376474163833
2002-04-11,-0.05493640125706792
2002-04-12,-0.03776750189637318
2002-04-15,-0.044045597499928535
2002-04-16,-0.030021496764187815
2002-04-17,-0.03231483747978801
2002-04-18,-0.04332597453563123
2002-04-19,-0.0206913252078586
2002-04-22,-0.037919731159983434
2002-04-23,-0.04008303439385582
2002-04-24,-0.037669873978620746
2002-04-25,-0.04291337121704614
2002-04-26,-0.06471928401552135
2002-04-29,-0.06923019102132402
2002-04-30,-0.060352449486274974
2002-05-01,-0.04267387965626032
2002-05-02,-0.039482095812547816
2002-05-03,-0.046228244653706146
2002-05-06,-0.06621443161872134
2002-05-07,-0.07185598732998061
2002-05-08,-0.028308075482749072
2002-05-09,-0.05119534213291741
2002-05-10,-0.045035305635309754
2002-05-13,-0.03238029243313601
2002-05-14,-0.00317064997759568
2002-05-15,-0.030586959076388146
2002-05-16,-0.02328632014997628
2002-05-17,-0.014057365521113174
2002-05-20,-0.0285756800523125
2002-05-21,-0.02093885073649823
2002-05-22,-0.0143992775318612
2002-05-23,0.006286982563626498
2002-05-24,-0.007150621791377275
2002-05-28,0.006589860879675394
2002-05-29,0.004109162587155136
2002-05-30,-0.008005226371350375
2002-05-31,-0.018115534848062147
2002-06-03,-0.04120136843996393
2002-06-04,-0.02780498208806012
2002-06-05,0.0013260632758151513
2002-06-06,-0.015727504587488613
2002-06-07,-0.05341532302516313
2002-06-10,-0.037925476700557036
2002-06-11,-0.03621400875886123
2002-06-12,-0.05028375617019342
2002-06-13,-0.08192662707742601
2002-06-14,-0.0794962718088778
2002-06-17,-0.05820318924443481
2002-06-18,-0.05495420243367333
2002-06-19,-0.06769138580512805
2002-06-20,-0.07139411792256567
2002-06-21,-0.08935903032961642
2002-06-24,-0.09472623564730895
2002-06-25,-0.10453847837818692
2002-06-26,-0.09745655569374886
2002-06-27,-0.07268088441631457
2002-06-28,-0.07461894257289353
2002-07-01,-0.0963680390490117
2002-07-02,-0.09088792648461727
2002-07-03,-0.08770477043174536
2002-07-05,-0.05801279760417587
2002-07-08,-0.05000956429523635
2002-07-09,-0.07435762862852148
2002-07-10,-0.11530203117982864
2002-07-11,-0.0898858317153578
2002-07-12,-0.10699221528950587
2002-07-15,-0.09158052125713319
2002-07-16,-0.10956721894625825
2002-07-17,-0.13405224801447305
2002-07-18,-0.17511939363583487
2002-07-19,-0.18733040593364872
2002-07-22,-0.20454846986478328
2002-07-23,-0.21654279061261988
2002-07-24,-0.1638173288543657
2002-07-25,-0.14965082664664428
2002-07-26,-0.13242084568139012
2002-07-29,-0.10220318652450013
2002-07-30,-0.0845156006615445
2002-07-31,-0.062404594721709845
2002-08-01,-0.06739909765912874
2002-08-02,-0.0957397174601893
2002-08-05,-0.17017057347805706
2002-08-06,-0.12449713696159205
2002-08-07,-0.08170013094859785
2002-08-08,-0.012782518499510244
2002-08-09,-0.01715916907593482
2002-08-12,-0.01348201462112688
2002-08-13,-0.03717845087859825
2002-08-14,0.0181649692735964
2002-08-15,0.029963173760661228
2002-08-16,0.059900757976058316
2002-08-19,0.11884466995924046
2002-08-20,0.138280037650077
2002-08-21,0.18033910433578815
2002-08-22,0.13205584012251823
2002-08-23,0.11884070748451117
2002-08-26,0.1069240790217621
2002-08-27,0.04774484663502732
2002-08-28,0.012674839176899752
2002-08-29,0.010692843262802005
2002-08-30,0.033233230904463146
2002-09-03,0.01702243335074883
2002-09-04,0.0666095947774626
2002-09-05,0.024977118104764814
2002-09-06,0.021337111959082562
2002-09-09,-0.0031934098531762683
2002-09-10,0.004481174018413779
2002-09-11,0.005612554233687211
2002-09-12,0.00538059829233368
2002-09-13,-0.02804060559617605
2002-09-16,-0.0393748005868427
2002-09-17,-0.059559708369773375
2002-09-18,-0.09274564838508387
2002-09-19,-0.10831969596955557
2002-09-20,-0.12229261431756054
2002-09-23,-0.14017312482026975
2002-09-24,-0.13469163760958397
2002-09-25,-0.11716178770266295
2002-09-26,-0.08931977506861677
2002-09-27,-0.10257844950416256
2002-09-30,-0.11468128637582954
2002-10-01,-0.0638359130271947
2002-10-02,-0.055394746689928206
2002-10-03,-0.07971928178397299
2002-10-04,-0.08971165850578176
2002-10-07,-0.12424495023787595
2002-10-08,-0.11600253566930352
2002-10-09,-0.15605953480282186
2002-10-10,-0.1179439657291934
2002-10-11,-0.05648703808195325
2002-10-14,-0.05337464946956839
2002-10-15,-0.008854232540650705
2002-10-16,-0.010207694378433971
2002-10-17,0.019540260567088564
2002-10-18,0.049940937304424254
2002-10-21,0.06672216503381322
2002-10-22,0.06770100250536054
2002-10-23,0.09153637005645772
2002-10-24,0.04644422884124004
2002-10-25,0.05082640384304183
2002-10-28,0.07964354858389273
2002-10-29,0.07963881292352971
2002-10-30,0.042369912762142595
2002-10-31,0.06258179044439552
2002-11-01,0.09231253604442555
2002-11-04,0.1203104051452038
2002-11-05,0.14906483094928438
2002-11-06,0.14638825578299458
2002-11-07,0.15022830506590362
2002-11-08,0.10604265661396169
2002-11-11,0.047567507415994095
2002-11-12,0.04989750324820217
2002-11-13,0.003938503131839795
2002-11-14,0.04716593229056362
2002-11-15,0.03484491282859
2002-11-18,0.02054558556665349
2002-11-19,0.00210476360756505
2002-11-20,0.03134020363576733
2002-11-21,0.04222276644493903
2002-11-22,0.055686048521905604
2002-11-25,0.03571851525314788
2002-11-26,0.023055300651362496
2002-11-27,0.06247517033191882
2002-11-29,0.0496260927664988
2002-12-02,0.061448996374911004
2002-12-03,0.02839532607759252
2002-12-04,0.0143801117675781
2002-12-05,-0.0045828489307621146
2002-12-06,-0.010914559531602235
2002-12-09,-0.013979941928798255
2002-12-10,0.011644378015705703
2002-12-11,0.028152247799892352
2002-12-12,0.0201422860674577
2002-12-13,0.0032508214156387228
2002-12-16,0.010088903213061632
2002-12-17,-0.0060352777265109455
2002-12-18,-0.0075445215002204555
2002-12-19,-0.013369202402134687
2002-12-20,-0.021201556817160815
2002-12-23,-0.0393183430989699
2002-12-24,-0.03964169651381538
2002-12-26,-0.039837193104751444
2002-12-27,-0.04335397814177783
2002-12-30,-0.06278043979821683
2002-12-31,-0.05823235204138665
2003-01-02,-0.0281465046832852
2003-01-03,-0.011600566756273158
2003-01-06,0.010404006479080468
2003-01-07,0.019020230435517673
2003-01-08,-0.0020768839865327174
2003-01-09,0.04121794590792114
2003-01-10,0.03058844541488083
2003-01-13,0.02938462595313161
2003-01-14,0.03271512903814094
2003-01-15,0.038579354580174786
2003-01-16,0.008930773359087393
2003-01-17,0.002808429839414762
2003-01-21,-0.0012413446006357283
2003-01-22,-0.006264473898442673
2003-01-23,-0.014326266267275383
2003-01-24,-0.04127578845152764
2003-01-27,-0.04755959329538854
2003-01-28,-0.040639798558247835
2003-01-29,-0.010353382079996294
2003-01-30,-0.04266402414159584
2003-01-31,-0.024902866263107455
2003-02-03,-0.054610671278627385
2003-02-04,-0.06758584065402325
2003-02-05,-0.09128431972019171
2003-02-06,-0.093532693589649
2003-02-07,-0.09124801285068171
2003-02-10,-0.09961858496885789
2003-02-11,-0.10923594009214074
2003-02-12,-0.12498374358434541
2003-02-13,-0.12516237948851325
2003-02-14,-0.09352527099647254
2003-02-18,-0.07196986857606065
2003-02-19,-0.06234953023924046
2003-02-20,-0.05670342881307884
2003-02-21,-0.03449935241498654
2003-02-24,-0.05693971527105459
2003-02-25,-0.022359800523386396
2003-02-26,-0.023273917698251698
2003-02-27,-0.017512238135610404
2003-02-28,-0.01843879548743247
2003-03-03,-0.004034785584610615
2003-03-04,-0.03922106876910446
2003-03-05,-0.03277060071931043
2003-03-06,-0.03128864085113939
2003-03-07,-0.018196494440606233
2003-03-10,-0.037767460129474024
2003-03-11,-0.03538165743643198
2003-03-12,-0.03574632902016677
2003-03-13,0.0051410168066147715
2003-03-14,0.024424424223867085
2003-03-17,0.05239734937799974
2003-03-18,0.036634377848252096
2003-03-19,0.02684583893100801
2003-03-20,0.03427331071423283
2003-03-21,0.06542241427894482
2003-03-24,0.021595670568938418
2003-03-25,0.04745804307669857
2003-03-26,0.034455089327331274
2003-03-27,0.04992681834873909
2003-03-28,0.031736754849137135
2003-03-31,0.002137309312611468
2003-04-01,0.02694878608980588
2003-04-02,0.06690039314566582
2003-04-03,0.053698720792681044
2003-04-04,0.06803391789625787
2003-04-07,0.059240531822884274
2003-04-08,0.08512577989697082
2003-04-09,0.08177093681375976
2003-04-10,0.08058780244262743
2003-04-11,0.042505733097759714
2003-04-14,0.0597356716065856
2003-04-15,0.038009274980240315
2003-04-16,0.014961716668330904
2003-04-17,0.02205077024495414
2003-04-21,0.02089687971999931
2003-04-22,0.01845205314316365
2003-04-23,0.06140484601752895
2003-04-24,0.042940710344589315
2003-04-25,0.03553519901124683
2003-04-28,0.05187271309582337
2003-04-29,0.060413905027222
2003-04-30,0.08122218385889281
2003-05-01,0.0658890447464046
2003-05-02,0.05615510891282778
2003-05-05,0.05900019244602498
2003-05-06,0.06250296915211905
2003-05-07,0.05887900029721802
2003-05-08,0.047173746362378366
2003-05-09,0.07416536670529703
2003-05-12,0.08085971647912546
2003-05-13,0.08318882311996029
2003-05-14,0.0606314538513789
2003-05-15,0.05767222942649774
2003-05-16,0.07233440260975277
2003-05-19,0.03392002588897685
2003-05-20,0.03086286109653182
2003-05-21,0.014240168366073426
2003-05-22,0.014966854870807796
2003-05-23,0.02593066369400687
2003-05-27,0.05571596429555957
2003-05-28,0.04140105342887529
2003-05-29,0.03530505820382858
2003-05-30,0.05338511010243149
2003-06-02,0.05761111132041947
2003-06-03,0.04755858782574807
2003-06-04,0.0638127123881792
2003-06-05,0.05932748294463809
2003-06-06,0.06095857530405305
2003-06-09,0.06084793736954721
2003-06-10,0.05722365942038528
2003-06-11,0.055552685963517374
2003-06-12,0.06043256569639089
2003-06-13,0.05205462607589594
2003-06-16,0.06659964401076812
2003-06-17,0.06912604525366729
2003-06-18,0.09191964122389079
2003-06-19,0.07859378169586052
2003-06-20,0.07433141812258477
2003-06-23,0.05413969667481574
2003-06-24,0.053127427972571514
2003-06-25,0.025687421784024844
2003-06-26,0.0357985841091137
2003-06-27,0.026809850147222543
2003-06-30,0.010595283487877114
2003-07-01,0.015654122200557924
2003-07-02,0.02405952994044185
2003-07-03,-0.0006392826919243627
2003-07-07,0.014087736183363828
2003-07-08,0.02246751112990364
2003-07-09,0.027043235548089437
2003-07-10,0.004109494350352959
2003-07-11,0.0030072375249476768
2003-07-14,0.004796841733294712
2003-07-15,0.01310289296324864
2003-07-16,-0.01365781990964478
2003-07-17,-0.027971520198936384
2003-07-18,-0.016884472679321933
2003-07-21,-0.013943011943579543
2003-07-22,-0.002718847551554466
2003-07-23,0.008296777132905704
2003-07-24,-0.0003049133736021672
2003-07-25,0.02730771259600105
2003-07-28,0.0106717815662749
2003-07-29,0.0176598909507539
2003-07-30,0.01555073017229503
2003-07-31,0.008689907371966246
2003-08-01,-0.012709192289936635
2003-08-04,-0.0023317313594945197
2003-08-05,-0.043432453880284314
2003-08-06,-0.04209945872920405
2003-08-07,-0.025985771359685963
2003-08-08,-0.010324801179581183
2003-08-11,-0.015989002612965167
2003-08-12,-0.011782688359246975
2003-08-13,-0.014733652835921806
2003-08-14,-0.006124247045321912
2003-08-15,0.011306826743712441
2003-08-18,0.009700719218968548
2003-08-19,0.025912099260549104
2003-08-20,0.012824813912494959
2003-08-21,0.015300249248356452
2003-08-22,0.012912321301212122
2003-08-25,-0.0029974443760019107
2003-08-26,0.002500243761635275
2003-08-27,0.007416885476191074
2003-08-28,0.016006353553224894
2003-08-29,0.020416642487843507
2003-09-02,0.04262670697054478
2003-09-03,0.048060050150456855
2003-09-04,0.06998831661775737
2003-09-05,0.058571866389580285
2003-09-08,0.05634178660868821
2003-09-09,0.046908331924174027
2003-09-10,0.03300260866811858
2003-09-11,0.026858202104659418
2003-09-12,0.03385126352160227
2003-09-15,0.027608680665728216
2003-09-16,0.038980767477270355
2003-09-17,0.028452897553857253
2003-09-18,0.03641064499920152
2003-09-19,0.035384520096932465
2003-09-22,0.021341047985598497
2003-09-23,0.03510992200527302
2003-09-24,0.01557064903703438
2003-09-25,0.0055280339744366285
2003-09-26,0.0019324875339908826
2003-09-29,0.005517183212560322
2003-09-30,-0.010965803054505245
2003-10-01,-0.0031966931542561665
2003-10-02,-0.005012141676119823
2003-10-03,0.0036379634876316496
2003-10-06,0.013798262258558127
2003-10-07,0.009410396389030051
2003-10-08,0.013493087530610166
2003-10-09,0.02633041405178247
2003-10-10,0.02616958136618028
2003-10-13,0.027463960056126748
2003-10-14,0.034505288731953694
2003-10-15,0.01735210634539523
2003-10-16,0.023277231378233315
2003-10-17,0.0005757890987272929
2003-10-20,0.013127769742380235
2003-10-21,0.022275179942445454
2003-10-22,0.00581189305071731
2003-10-23,0.021911859931835854
2003-10-24,0.03237811595896809
2003-10-27,0.036156767108127465
2003-10-28,0.03991374901463083
2003-10-29,0.05100357832575122
2003-10-30,0.03200583269618619
2003-10-31,0.02743845501957273
2003-11-03,0.02483640255874346
2003-11-04,0.018128987819092186
2003-11-05,0.015040818304803851
2003-11-06,0.022814595948967786
2003-11-07,0.012673767254565541
2003-11-10,0.005816748915523177
2003-11-11,0.0023798445399894562
2003-11-12,0.010019261206366493
2003-11-13,0.012964989235170116
2003-11-14,0.00047424926027579787
2003-11-17,0.006405554918967265
2003-11-18,-0.01148977029047289
2003-11-19,-0.0013358510999711421
2003-11-20,0.0023153767264859062
2003-11-21,0.008286771270990333
2003-11-24,0.019218927235895057
2003-11-25,0.02251789401334004
2003-11-26,0.012582645155194668
2003-11-28,0.012001611458539632
2003-12-01,0.020658158858063175
2003-12-02,0.01909507126089065
2003-12-03,0.010978293508673475
2003-12-04,0.017248142220227674
2003-12-05,0.009497600800850225
2003-12-08,0.010936651299631443
2003-12-09,0.010642776617886924
2003-12-10,0.014628738733710147
2003-12-11,0.026095389334573085
2003-12-12,0.016878756666667154
2003-12-15,0.011591110292427412
2003-12-16,0.02528025684746718
2003-12-17,0.03345652109863738
2003-12-18,0.055080527322493696
2003-12-19,0.04385396972959822
2003-12-22,0.059825591532421
2003-12-23,0.056328991360242636
2003-12-24,0.04217096271534109
2003-12-26,0.03911864007418618
2003-12-29,0.04876106352680649
2003-12-30,0.04818912217558507
2003-12-31,0.03834264363854301
2004-01-02,0.040405821593140566
2004-01-05,0.05281057580393714
2004-01-06,0.04969053763488839
2004-01-07,0.060056019187348014
2004-01-08,0.05731652562124009
2004-01-09,0.056292558810798844
2004-01-12,0.06374482156187537
2004-01-13,0.046717736445481516
2004-01-14,0.05308979708143098
2004-01-15,0.060559828439715725
2004-01-16,0.059316506164800414
2004-01-20,0.05591527390570375
2004-01-21,0.05258362374987706
2004-01-22,0.052761255180509545
2004-01-23,0.04257866368311562
2004-01-26,0.054445745449577275
2004-01-27,0.045125608356342745
2004-01-28,0.03290713134190556
2004-01-29,0.02065586161539684
2004-01-30,0.020476173895214802
2004-02-02,0.023885688224304955
2004-02-03,0.022666577462312636
2004-02-04,0.003639959989255585
2004-02-05,0.005581794256455401
2004-02-06,0.013369537474561363
2004-02-09,0.009655390887345952
2004-02-10,0.0216526624731172
2004-02-11,0.024860421175290946
2004-02-12,0.027081554898895986
2004-02-13,0.014259494338057422
2004-02-17,0.02078780486470386
2004-02-18,0.012440686980794098
2004-02-19,0.008978827838535057
2004-02-20,-0.0019135023861098946
2004-02-23,-0.00183063972780784
2004-02-24,-0.00034990141485397676
2004-02-25,-0.008667728595253117
2004-02-26,0.0022646844197981362
2004-02-27,0.01444971359777537
2004-03-01,0.023342123752289223
2004-03-02,0.017470663568002594
2004-03-03,0.014979000180244456
2004-03-04,0.019236741739064395
2004-03-05,0.030800962828328622
2004-03-08,0.015605000296472963
2004-03-09,0.0004367519938629878
2004-03-10,-0.016736023482221078
2004-03-11,-0.03301639132037531
2004-03-12,-0.030529663313460215
2004-03-15,-0.03923782302090973
2004-03-16,-0.029439570553469758
2004-03-17,-0.027312660167518942
2004-03-18,-0.022648390660670432
2004-03-19,-0.03336030353746986
2004-03-22,-0.043095071049854695
2004-03-23,-0.04230235987795498
2004-03-24,-0.03973296938902993
2004-03-25,-0.030771020800439013
2004-03-26,-0.0311101855333078
2004-03-29,-0.017854110059065793
2004-03-30,-0.024347154258360922
2004-03-31,-0.017325332902758707
2004-04-01,-0.013148074135501592
2004-04-02,-0.008207040138969774
2004-04-05,-0.006083869636122098
2004-04-06,0.002977341912824457
2004-04-07,0.004634267925052689
2004-04-08,0.019274183584297055
2004-04-12,0.03625417048415796
2004-04-13,0.009080332283549793
2004-04-14,0.023002069308305072
2004-04-15,0.0139110248240243
2004-04-16,0.010463683572321598
2004-04-19,0.01019884925259732
2004-04-20,0.00771378467057242
2004-04-21,0.027169828033933686
2004-04-22,0.04283031035492725
2004-04-23,0.0429704289277838
2004-04-26,0.028421012964635645
2004-04-27,0.029025686313917658
2004-04-28,0.002041104587597915
2004-04-29,-0.010142406823573516
2004-04-30,-0.019102789847601154
2004-05-03,-0.014429177140779244
2004-05-04,-0.022762585562701214
2004-05-05,-0.021838825003299735
2004-05-06,-0.027261018368693938
2004-05-07,-0.04159306594578357
2004-05-10,-0.049651366568564656
2004-05-11,-0.04516039801629803
2004-05-12,-0.02468204291682282
2004-05-13,-0.030443580307629406
2004-05-14,-0.026189634532243877
2004-05-17,-0.0424409129917939
2004-05-18,-0.03741269287212143
2004-05-19,-0.02396231734429496
2004-05-20,-0.02744322326856185
2004-05-21,-0.03963773580513861
2004-05-24,-0.036419502302262596
2004-05-25,-0.020792777636192143
2004-05-26,-0.018186993805072212
2004-05-27,0.0004429338123881759
2004-05-28,0.009168637552850512
2004-06-01,0.0156482368075726
2004-06-02,0.008700264614044911
