Date,c
2001-06-04,0.004801082996152201
2001-06-05,0.011400719315527788
2001-06-06,-0.008341771879591104
2001-06-07,0.0035943082277224083
2001-06-08,-0.009326077153379622
2001-06-11,-0.007111320567888998
2001-06-12,-0.0017468162297946271
2001-06-13,-0.008616674763340175
2001-06-14,-0.022691338464146078
2001-06-15,0.0016098956279443689
2001-06-18,-0.004853844364918899
2001-06-19,0.004361628831296373
2001-06-20,0.005240615784624948
2001-06-21,0.011289521106923639
2001-06-22,-0.0078651929705238
2001-06-25,-0.009240172720392199
2001-06-26,-0.0013975345908831824
2001-06-27,-0.0005763650371688869
2001-06-28,0.005500457390439172
2001-06-29,0.0036769786731672594
2001-07-02,0.012401976851034958
2001-07-03,-0.00024122008368044048
2001-07-05,-0.019693087869969497
2001-07-06,-0.021851249706438074
2001-07-09,0.005445785486340688
2001-07-10,-0.012103531893170625
2001-07-11,0.0010142586471231381
2001-07-12,0.023459881259312806
2001-07-13,0.008626510789719311
2001-07-16,-0.012595133857832529
2001-07-17,0.009317715524522905
2001-07-18,-0.006835505710406208
2001-07-19,0.008721436313964182
2001-07-20,-0.005998506948247427
2001-07-23,-0.01989274294745389
2001-07-24,-0.009715005960981822
2001-07-25,0.01097459196838108
2001-07-26,0.010440634044757348
2001-07-27,0.0038154717717047574
2001-07-30,0.00033116198990335905
2001-07-31,0.004128525275918621
2001-08-01,0.006243810882264855
2001-08-02,0.004085816102987879
2001-08-03,-0.005479275630114058
2001-08-06,-0.013540604425269692
2001-08-07,0.003898799297007768
2001-08-08,-0.01872162989920196
2001-08-09,0.0029485366913493765
2001-08-10,0.0034427501348434026
2001-08-13,0.0002518469036592575
2001-08-14,-0.00041907863326876797
2001-08-15,-0.008673356212077498
2001-08-16,0.00346135157541909
2001-08-17,-0.016143075677304223
2001-08-20,0.009208147081792175
2001-08-21,-0.017205766170939253
2001-08-22,0.010307489444441577
2001-08-23,-0.0035959533899979942
2001-08-24,0.0205427300532695
2001-08-27,-0.005983173259631615
2001-08-28,-0.014730749491529058
2001-08-29,-0.008960854527438862
2001-08-30,-0.019401060639120678
2001-08-31,0.007297368376569107
2001-09-04,-0.006415512118065116
2001-09-05,0.002465383674809937
2001-09-06,-0.02610664960079009
2001-09-07,-0.018680685862064162
2001-09-10,0.01215967277295027
2001-09-17,-0.05366355498471674
2001-09-18,-0.002399519526725207
2001-09-19,-0.02038984922710712
2001-09-20,-0.03229612441180481
2001-09-21,-0.010846996978967955
2001-09-24,0.03455232561859142
2001-09-25,0.010372409736852039
2001-09-26,-0.0035439768594530837
2001-09-27,0.00864191389355402
2001-09-28,0.02099575901777227
2001-10-01,-0.0016291376135962167
2001-10-02,0.012485833766755283
2001-10-03,0.01662559618339063
2001-10-04,0.000838187236450473
2001-10-05,-0.0019566421231013748
2001-10-08,-0.006549668550997395
2001-10-09,-0.005364984415375498
2001-10-10,0.0220282274213773
2001-10-11,0.015390650004365049
2001-10-12,-0.004556467987381541
2001-10-15,-0.0018277409017664482
2001-10-16,0.006293061853436478
2001-10-17,-0.02150372475946354
2001-10-18,-0.0021394678936826456
2001-10-19,-0.0006514298838609166
2001-10-22,0.019555347886366026
2001-10-23,-0.005128027627497136
2001-10-24,-0.002666479512008436
2001-10-25,0.017793379394238133
2001-10-26,-0.0022636784836345754
2001-10-29,-0.026359709117150146
2001-10-30,-0.012078304578405741
2001-10-31,-0.003396731214588047
2001-11-01,0.02529108433801335
2001-11-02,0.006797140179238586
2001-11-05,0.013004523194687733
2001-11-06,0.015421046400585815
2001-11-07,-0.00133555872068932
2001-11-08,0.0031129343030654798
2001-11-09,0.001064826465481535
2001-11-12,-0.006139968316035589
2001-11-13,0.02224527053803883
2001-11-14,0.0009589624076720741
2001-11-15,0.0018301756162810864
2001-11-16,-0.004449391042734457
2001-11-19,0.01225373945708011
2001-11-20,-0.00841372369809336
2001-11-21,-0.006642130891578561
2001-11-23,0.014278412230797092
2001-11-26,0.0021584937282016392
2001-11-27,-0.004321966092729073
2001-11-28,-0.018271967422202662
2001-11-29,0.013408533731259456
2001-11-30,-0.007163804809279681
2001-12-03,-0.005980653484366203
2001-12-04,0.0167939652143415
2001-12-05,0.018136496600341643
2001-12-06,-0.0005110982901104527
2001-12-07,-0.006669997602240887
2001-12-10,-0.018879394376418442
2001-12-11,-0.002013353037872968
2001-12-12,0.0011384212954151506
2001-12-13,-0.019617295743543036
2001-12-14,0.009503697730742
2001-12-17,0.010288833124698202
2001-12-18,0.005931304570281611
2001-12-19,0.007020515712285176
2001-12-20,-0.009894631922959626
2001-12-21,0.006046943521202503
2001-12-24,-0.001915395751183749
2001-12-26,0.005476139131180671
2001-12-27,0.00604972424176931
2001-12-28,-0.0005171716278766247
2001-12-31,-0.014764041925411824
2002-01-02,0.010704114576680043
2002-01-03,0.011275189352610432
2002-01-04,0.0066531207593031
2002-01-07,-0.007081692056573977
2002-01-08,-0.0023144498186303277
2002-01-09,-0.008186502527946964
2002-01-10,0.0044033895676519
2002-01-11,-0.009869243577740994
2002-01-14,-0.006283997655973341
2002-01-15,0.008109030062427655
2002-01-16,-0.02044170689918267
2002-01-17,0.00750536832260139
2002-01-18,-0.004584734920038454
2002-01-22,-0.0069169682527563964
2002-01-23,0.007624286287420058
2002-01-24,0.0030857091285990987
2002-01-25,-0.00026372842979184135
2002-01-28,0.0027259795495149937
2002-01-29,-0.03194672460124163
2002-01-30,0.014314480958580164
2002-01-31,0.01164215030570808
2002-02-01,-0.0046934226242692665
2002-02-04,-0.025170066255662055
2002-02-05,-0.006209762493176879
2002-02-06,-0.004314696955949189
2002-02-07,-0.0062751193299204035
2002-02-08,0.018981831797495033
2002-02-11,0.012188180718726096
2002-02-12,-0.0031455911950023937
2002-02-13,0.010565999069354376
2002-02-14,-0.0018723156003076882
2002-02-15,-0.010495586121234692
2002-02-19,-0.01939539604319526
2002-02-20,0.016685903054381734
2002-02-21,-0.020924092373176228
2002-02-22,0.012296718589763757
2002-02-25,0.016373693957990793
2002-02-26,-0.0020659706589021567
2002-02-27,0.0038595723310609247
2002-02-28,-0.004488502531737324
2002-03-01,0.023034416457717446
2002-03-04,0.017517395511241478
2002-03-05,-0.0032019761633715733
2002-03-06,0.011804395095222554
2002-03-07,-0.002143906209738187
2002-03-08,0.004197217568376069
2002-03-11,0.0021347337793358183
2002-03-12,-0.0005969300196841978
2002-03-13,-0.009691281624657886
2002-03-14,-0.0013798210857540788
2002-03-15,0.009483090186257214
2002-03-18,0.00017130801725373496
2002-03-19,0.006663463865858837
2002-03-20,-0.01899595115584085
2002-03-21,0.00043370986701510484
2002-03-22,-0.0021709470985530714
2002-03-25,-0.01250749259505523
2002-03-26,0.005791974659754827
2002-03-27,0.002622408277460317
2002-03-28,-0.00043664241379872684
2002-04-01,0.0004366424137986769
2002-04-02,-0.005514202241891795
2002-04-03,-0.007046168269367175
2002-04-04,-0.004162618269869479
2002-04-05,0.00017777877699015748
2002-04-08,0.002127426166154515
2002-04-09,-0.007020667972674703
2002-04-10,0.01126115577496565
2002-04-11,-0.025179566535113766
2002-04-12,0.007477617736037035
2002-04-15,-0.007657916689309515
2002-04-16,0.023507190921997958
2002-04-17,-0.002122032698346413
2002-04-18,-0.004347673189984339
2002-04-19,0.003638698171931616
2002-04-22,-0.01679469608510974
2002-04-23,-0.004334250332425528
2002-04-24,-0.010094332179820201
2002-04-25,0.000548477421329564
2002-04-26,-0.01918350452101493
2002-04-29,-0.004947549419601355
2002-04-30,0.009314383948847755
2002-05-01,0.012164367588122822
2002-05-02,-0.003854384425654751
2002-05-03,-0.010908767111027748
2002-05-06,-0.01980840818802509
2002-05-07,-0.0035141295451047473
2002-05-08,0.03652724387455679
2002-05-09,-0.011626110875202938
2002-05-10,-0.01901953003750606
2002-05-13,0.020132630938210716
2002-05-14,0.021551725766230875
2002-05-15,-0.003909118176794538
2002-05-16,0.005178606228065425
2002-05-17,0.004881281438878703
2002-05-20,-0.010879616359267751
2002-05-21,-0.009157866769295413
2002-05-22,0.002205322872211509
2002-05-23,0.01059192791566753
2002-05-24,-0.01288912693367414
2002-05-28,-0.00544302184996231
2002-05-29,-0.0074282477121217156
2002-05-30,-0.00280000500965769
2002-05-31,0.0020540591114111516
2002-06-03,-0.02694021801755643
2002-06-04,0.0024876192408759255
2002-06-05,0.00932263717585031
2002-06-06,-0.020567697408408647
2002-06-07,-0.0011605745631176635
2002-06-10,0.0038637354494031138
2002-06-11,-0.01730806209581019
2002-06-12,0.006062883526878588
2002-06-13,-0.010091145141001873
2002-06-14,-0.0014787629082462788
2002-06-17,0.026471688792508396
2002-06-18,0.008130268249640254
2002-06-19,-0.023616799730722515
2002-06-20,-0.012860598886732976
2002-06-21,-0.015759589534839188
2002-06-24,0.005224722597975094
2002-06-25,-0.022701369664552218
2002-06-26,0.0016389008344757
2002-06-27,0.01734742356531257
2002-06-28,-0.004738063166236595
2002-07-01,-0.01969503736470703
2002-07-02,-0.02146010545316196
2002-07-03,0.0056707752937477955
2002-07-05,0.03901461000341975
2002-07-08,-0.012564464099469074
2002-07-09,-0.025508638896402803
2002-07-10,-0.03708066710190399
2002-07-11,0.00810813736866057
2002-07-12,-0.011043500047269592
2002-07-15,0.005320548891370845
2002-07-16,-0.019465460597371458
2002-07-17,0.0019866597242936337
2002-07-18,-0.03293687737172156
2002-07-19,-0.03582781202853628
2002-07-22,-0.03007866281786757
2002-07-23,-0.027753910282675855
2002-07-24,0.05795018435622929
2002-07-25,-0.00853486745683079
2002-07-26,0.018868881799729967
2002-07-29,0.047565082722202355
2002-07-30,0.012949522696719005
2002-07-31,0.0024159685751276774
2002-08-01,-0.026454608390580843
2002-08-02,-0.02266984450731279
2002-08-05,-0.035416246014447914
2002-08-06,0.03310897241699589
2002-08-07,0.01728836711659128
2002-08-08,0.0318369453471836
2002-08-09,0.0037314867922362094
2002-08-12,-0.007366345592461691
2002-08-13,-0.018375887366100543
2002-08-14,0.03587795955482326
2002-08-15,0.01378486421135836
2002-08-16,-0.0029992931563243112
2002-08-19,0.02311609995464558
2002-08-20,-0.010643295127030925
2002-08-21,0.014305156403035353
2002-08-22,0.009666920142959308
2002-08-23,-0.021750000094837928
2002-08-26,0.0069522533369809035
2002-08-27,-0.011614149664532336
2002-08-28,-0.02212048476140856
2002-08-29,0.00043397266102992364
2002-08-30,-0.003914220748919742
2002-09-03,-0.03888064206102716
2002-09-04,0.014170915412265887
2002-09-05,-0.00852350425570195
2002-09-06,0.013648360970909063
2002-09-09,0.007306423534924749
2002-09-10,0.0114060706638262
2002-09-11,-0.00623496537718838
2002-09-12,-0.018607843307454026
2002-09-13,0.002456755666313582
2002-09-16,0.0024506692206917335
2002-09-17,-0.023184200939254978
2002-09-18,-0.010069840060664872
2002-09-19,-0.026217342711502774
2002-09-20,0.00033223805503032546
2002-09-23,-0.008213590359749839
2002-09-24,-0.016268512884152132
2002-09-25,0.024482103243902008
2002-09-26,0.016227862969513798
2002-09-27,-0.0353791591969544
2002-09-30,-0.011668864210637125
2002-10-01,0.04693115259971507
2002-10-02,-0.030439475723760635
2002-10-03,-0.010153619681778882
2002-10-04,-0.01851588097751071
2002-10-07,-0.02088493076118509
2002-10-08,0.015548838103497133
2002-10-09,-0.02865092846969211
2002-10-10,0.031880603696440024
2002-10-11,0.042849084339786056
2002-10-14,0.005569144278698306
2002-10-15,0.046971086149609334
2002-10-16,-0.02453766277703822
2002-10-17,0.019678114884857614
2002-10-18,0.004183334025832835
2002-10-21,0.01711346578441928
2002-10-22,-0.007234752888202611
2002-10-23,0.007566854666945215
2002-10-24,-0.02061003797131566
2002-10-25,0.02061003797131571
2002-10-28,-0.006562014456103449
2002-10-29,-0.01167359987100014
2002-10-30,0.009662252438328012
2002-10-31,-0.010227598041507689
2002-11-01,0.019577125918251177
2002-11-04,0.009481988123267471
2002-11-05,0.00786949504289558
2002-11-06,0.012872262937207508
2002-11-07,-0.02481087918678305
2002-11-08,-0.012305044755501775
2002-11-11,-0.015626064858181566
2002-11-12,0.00789914011090644
2002-11-13,0.0010120860332471374
2002-11-14,0.01868976638168564
2002-11-15,0.007357095422884204
2002-11-18,-0.010115993236103628
2002-11-19,-0.0013273561746690156
2002-11-20,0.022000687139999742
2002-11-21,0.018449417476116895
2002-11-22,-0.007146755894349023
2002-11-25,0.0006425047025578845
2002-11-26,-0.019225229057888777
2002-11-27,0.027746269809556037
2002-11-29,-0.003186825127092218
2002-12-02,0.0015953055669044574
2002-12-03,-0.013476544379067297
2002-12-04,-0.004533226186746717
2002-12-05,-0.011093465655444718
2002-12-06,0.00654055233636738
2002-12-09,-0.027876261583979038
2002-12-10,0.013319275189002177
2002-12-11,0.0008818049260050633
2002-12-12,-0.00011082162152814777
2002-12-13,-0.015879378618571693
2002-12-16,0.02552784817910842
2002-12-17,-0.008767085516688453
2002-12-18,-0.011625237009813183
2002-12-19,-0.007152037076583254
2002-12-20,0.014168332724973353
2002-12-23,0.00033263119430784066
2002-12-24,-0.007470109309194484
2002-12-26,0.0004470081116218176
2002-12-27,-0.022742014094915088
2002-12-30,0.00831980815311704
2002-12-31,0.0013612626297379558
2003-01-02,0.03168115292500596
2003-01-03,0.003069393547944681
2003-01-06,0.017471347048606926
2003-01-07,-0.0024772416990075648
2003-01-08,-0.014556562085683171
2003-01-09,0.015418568310474756
2003-01-10,0.0026897746959616714
2003-01-13,-0.00032201453574407673
2003-01-14,0.0032196814634813083
2003-01-15,-0.010015153076537907
2003-01-16,-0.004120733041978963
2003-01-17,-0.01488942903636097
2003-01-21,-0.015675011449863722
2003-01-22,-0.012175166374390254
2003-01-23,0.006106540356140719
2003-01-24,-0.026616890989944447
2003-01-27,-0.013753914153055416
2003-01-28,0.0073668028487625485
2003-01-29,0.007544402383336394
2003-01-30,-0.023990833908482494
2003-01-31,0.019122420508226348
2003-02-03,0.0019733479094861004
2003-02-04,-0.009905775827451127
2003-02-05,-0.006227132017561627
2003-02-06,-0.004725615568464783
2003-02-07,-0.012271881346715757
2003-02-10,0.0070479961922986474
2003-02-11,-0.006927580427321086
2003-02-12,-0.016069818027948796
2003-02-13,0.0030410455593135343
2003-02-14,0.02162195541550285
2003-02-18,0.017434669378432854
2003-02-19,-0.0052690906995408494
2003-02-20,-0.010028910023702023
2003-02-21,0.010028910023701949
2003-02-24,-0.016333822499927313
2003-02-25,0.007963023757723623
2003-02-26,-0.014668031327920607
2003-02-27,0.01312848241140369
2003-02-28,0.006617845031514303
2003-03-03,-0.009586824005660497
2003-03-04,-0.016063862676267353
2003-03-05,0.008423815959280012
2003-03-06,-0.008423815959280073
2003-03-07,0.00686501439297152
2003-03-10,-0.02429658125733268
2003-03-11,-0.009886078653673806
2003-03-12,0.00668332460856372
2003-03-13,0.033959765399460336
2003-03-14,0.00321358938930349
2003-03-17,0.031013970713446193
2003-03-18,0.005858983885754979
2003-03-19,0.0076461304611889465
2003-03-20,0.002158381083684017
2003-03-21,0.021120193541009937
2003-03-24,-0.03379783368630441
2003-03-25,0.009528550007832839
2003-03-26,-0.0050399299916435904
2003-03-27,0.0008036976934870123
2003-03-28,-0.005061581088198101
2003-03-31,-0.02298160050501137
2003-04-01,0.015224652771533813
2003-04-02,0.02388774437959239
2003-04-03,-0.004777856393704573
2003-04-04,0.00591138114429658
2003-04-07,-0.001928371680402022
2003-04-08,0.0015886668167539265
2003-04-09,-0.013240921736884978
2003-04-10,0.005500190237431417
2003-04-11,-0.004122303945407377
2003-04-14,0.0204435278981296
2003-04-15,0.009287574087100832
2003-04-16,-0.017188574426154225
2003-04-17,0.0147351840378122
2003-04-21,0.0010044905587290993
2003-04-22,0.01867536696417444
2003-04-23,0.00915495918806081
2003-04-24,-0.008935585665106662
2003-04-25,-0.012445441324986017
2003-04-28,0.017141211778063617
2003-04-29,0.003479610843200482
2003-04-30,-0.0021733216733405077
2003-05-01,-0.00010848634095452071
2003-05-02,0.014153808546015695
2003-05-05,-0.001932772860507262
2003-05-06,0.009414157850390783
2003-05-07,-0.00555234053530302
2003-05-08,-0.010116587118085737
2003-05-09,0.013750698606033777
2003-05-12,0.012194540011259837
2003-05-13,-0.0017931973045724968
2003-05-14,-0.0021138413704518996
2003-05-15,0.006328349662219598
2003-05-16,-0.0025264012428992677
2003-05-19,-0.02367919268296374
2003-05-20,-0.0020526742337160456
2003-05-21,0.002052674233716017
2003-05-22,0.009881645692795028
2003-05-23,0.0020282231580925946
2003-05-27,0.017339859276566668
2003-05-28,0.0028263009113793196
2003-05-29,-0.0026163843818463304
2003-05-30,0.015906730225262344
2003-06-02,0.004117514877033487
2003-06-03,0.004101285051344204
2003-06-04,0.014321351701923932
2003-06-05,0.004928928406849519
2003-06-06,-0.0039212481758880875
2003-06-09,-0.010227225052591419
2003-06-10,0.01012642065687183
2003-06-11,0.010523566554391996
2003-06-12,0.003086682428301195
2003-06-13,-0.010491780990946864
2003-06-16,0.02087336759709175
2003-06-17,0.0
2003-06-18,-0.0008855967127401617
2003-06-19,-0.015378533761746449
2003-06-20,-0.002209689339559554
2003-06-23,-0.010310075754973919
2003-06-24,0.0010159544558483256
2003-06-25,-0.010100146911980223
2003-06-26,0.012937463236468263
2003-06-27,-0.011605118343737321
2003-06-30,-0.00030783643408317725
2003-07-01,0.009176353589714185
2003-07-02,0.012506692791228171
2003-07-03,-0.010377460930442148
2003-07-07,0.01965594728213764
2003-07-08,0.004458526770651705
2003-07-09,-0.005651500634405682
2003-07-10,-0.012807320540864678
2003-07-11,0.009421309728986672
2003-07-14,0.0048762866366482294
2003-07-15,-0.0021857297609929123
2003-07-16,-0.005887345275801594
2003-07-17,-0.014313700289291647
2003-07-18,0.010201450806874245
2003-07-21,-0.012437073026004134
2003-07-22,0.009014475052465406
2003-07-23,0.0007055489294862022
2003-07-24,-0.007585736050659394
2003-07-25,0.01751247905762304
2003-07-28,-0.003698467793257767
2003-07-29,-0.004617008959258495
2003-07-30,-0.002416997212542079
2003-07-31,0.0023155307893853888
2003-08-01,-0.008892406870674737
2003-08-04,0.0
2003-08-05,-0.021444775238652077
2003-08-06,0.005791521921732092
2003-08-07,0.010462186735112395
2003-08-08,0.0028536496392401836
2003-08-11,0.003757108295602695
2003-08-12,0.009082600890366294
2003-08-13,-0.00513669423766771
2003-08-14,0.002722060514798337
2003-08-15,0.003117373499742868
2003-08-18,0.008595343282130163
2003-08-19,0.003774307015576599
2003-08-20,-0.004072810295588742
2003-08-21,0.0031809842653477095
2003-08-22,-0.00997366399780382
2003-08-25,0.0016027133804090352
2003-08-26,0.0017992203443794729
2003-08-27,0.00029963275529701415
2003-08-28,0.006172470864492019
2003-08-29,0.006725819724004045
2003-09-02,0.013317657612026449
2003-09-03,0.005433343179912308
2003-09-04,0.0004834912286484928
2003-09-05,-0.005624928306445249
2003-09-08,0.008232106954220535
2003-09-09,-0.00657980504527419
2003-09-10,-0.010148614960452725
2003-09-11,0.0029381943269071236
2003-09-12,0.0018563671792750298
2003-09-15,-0.0035205223410758025
2003-09-16,0.014489460311285018
2003-09-17,-0.0019325266412827653
2003-09-18,0.011732054460920785
2003-09-19,-0.005098935197857812
2003-09-22,-0.010862487845986295
2003-09-23,0.0037952100218705716
2003-09-24,-0.017936559587829606
2003-09-25,-0.008243394718218403
2003-09-26,-0.003295913685148654
2003-09-29,0.009757166543061501
2003-09-30,-0.009757166543061593
2003-10-01,0.021086767512275607
2003-10-02,0.0036178946580484655
2003-10-03,0.009133596392399924
2003-10-06,0.004535370464481344
2003-10-07,0.003844241084692314
2003-10-08,-0.0024971139036939665
2003-10-09,0.0026887115607196884
2003-10-10,0.0027773616413050346
2003-10-13,0.003150745869221474
2003-10-14,0.003520806334751109
2003-10-15,-0.0026637220752733655
2003-10-16,0.003992598391555182
2003-10-17,-0.010969387818585183
2003-10-20,0.007453045445794898
2003-10-21,-0.0017150776459211004
2003-10-22,-0.012668076869857402
2003-10-23,-0.00183659270671095
2003-10-24,0.0022228613089136503
2003-10-27,0.0004827374640107498
2003-10-28,0.01351414844956512
2003-10-29,0.0013326627680587426
2003-10-30,0.0020890218827104437
2003-10-31,-0.0009494830185650301
2003-11-03,0.006531543931570625
2003-11-04,-0.002172044275170175
2003-11-05,0.0007560715704038689
2003-11-06,0.0052766637404699284
2003-11-07,-0.007452117133682544
2003-11-10,-0.00407965669773738
2003-11-11,-0.00028615850631224187
2003-11-12,0.011160223001128162
2003-11-13,0.00028200595353010236
2003-11-14,-0.008498141583338982
2003-11-17,-0.005038082159893633
2003-11-18,-0.010442279763645215
2003-11-19,0.008438841544580631
2003-11-20,-0.0090168490434004
2003-11-21,0.004134801837793457
2003-11-24,0.013155017273818492
2003-11-25,0.0037817042414557563
2003-11-26,0.0035788995914198037
2003-11-28,0.0007516290714037161
2003-12-01,0.01074556928223406
2003-12-02,-0.002512570615737565
2003-12-03,-0.0015852338206463945
2003-12-04,0.004097804436383977
2003-12-05,-0.006994469848973427
2003-12-08,0.0067157142392510905
2003-12-09,-0.0077459918154269385
2003-12-10,-9.369458191424859e-05
2003-12-11,0.011180492094550683
2003-12-12,0.0019435903332223254
2003-12-15,-0.005005640420709539
2003-12-16,0.005191004971700887
2003-12-17,0.0031381820912765954
2003-12-18,0.011181726460211
2003-12-19,-0.0027877160483146366
2003-12-22,0.006954772759422369
2003-12-23,0.0006382016656151349
2003-12-24,-0.001003011371083161
2003-12-26,0.000729381600300748
2003-12-29,0.01322132304404002
2003-12-30,0.00017968772018217167
2003-12-31,0.0008990907451919385
2004-01-02,-0.0004493926611399007
2004-01-05,0.010819520390150019
2004-01-06,0.0009777662673353268
2004-01-07,0.0033710117034862234
2004-01-08,0.0039762206731429875
2004-01-09,-0.008769958625868105
2004-01-12,0.007358568169162203
2004-01-13,-0.005846593021843068
2004-01-14,0.008315650969171723
2004-01-15,0.002464390937575201
2004-01-16,0.00394768269678539
2004-01-20,-0.00026305016782006104
2004-01-21,0.007850076304384128
2004-01-22,-0.0026100846176821046
2004-01-23,-0.003227818737971553
2004-01-26,0.012505283432076682
2004-01-27,-0.01032314846431766
2004-01-28,-0.011489095414136487
2004-01-29,0.0009700533175314717
2004-01-30,0.0
2004-02-02,0.004308605074282169
2004-02-03,-0.0016685034231321222
2004-02-04,-0.008207097082907035
2004-02-05,0.0029196005345350036
2004-02-06,0.011158754921592316
2004-02-09,0.0002620740859276826
2004-02-10,0.0032273129599032497
2004-02-11,0.010566326871335893
2004-02-12,-0.0036254592982379982
2004-02-13,-0.004506409591666774
2004-02-17,0.008992701464221556
2004-02-18,-0.004399435187124137
2004-02-19,-0.0037249093100791275
2004-02-20,-0.003042253920260652
2004-02-23,-0.002527221959380122
2004-02-24,-0.0017470804250176919
2004-02-25,0.004187456251677668
2004-02-26,0.0006092645507336634
2004-02-27,0.0006959337638407986
2004-03-01,0.009862463472045361
2004-03-02,-0.005871460184286673
2004-03-03,0.0018169416865240035
2004-03-04,0.0025892381356880214
2004-03-05,0.0033571240063570997
2004-03-08,-0.012276361997320736
2004-03-09,-0.0040094933810177116
2004-03-10,-0.016910701390156355
2004-03-11,-0.013053054878251046
2004-03-12,0.013053054878251053
2004-03-15,-0.012333619005687475
2004-03-16,0.005291842875773003
2004-03-17,0.011119611850172347
2004-03-18,0.0002648343197242209
2004-03-19,-0.014436822186878463
2004-03-22,-0.012777021432645582
2004-03-23,-0.0017345107874803141
2004-03-24,0.0008223100639073627
2004-03-25,0.013149404840268605
2004-03-26,0.00027009981786485027
2004-03-29,0.01395200923808275
2004-03-30,0.003369419272750252
2004-03-31,0.0011503611713154474
2004-04-01,0.005994200453781127
2004-04-02,0.007530272132219675
2004-04-05,0.00548029450920486
2004-04-06,-0.003215150448374095
2004-04-07,-0.0023525673687895816
2004-04-08,-0.0022707857309118666
2004-04-12,0.003926932021609897
2004-04-13,-0.014120783322357043
2004-04-14,0.0015881180190676788
2004-04-15,-0.003799201608507741
2004-04-16,0.007672270598469732
2004-04-19,0.0
2004-04-20,-0.01692188676890326
2004-04-21,0.006679021930715508
2004-04-22,0.013925971533513173
2004-04-23,0.0009624286367637731
2004-04-26,-0.0014000111228795013
2004-04-27,0.0008747731671466454
2004-04-28,-0.013032572488236749
2004-04-29,-0.008814092138421345
2004-04-30,-0.007810021852712209
2004-05-03,0.010667813160603204
2004-05-04,-0.0008031362897022897
2004-05-05,0.006404055068606382
