Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2001-06-28,77.97470092773438,79.11735163837758,77.83426270281606,77.87894714981375,10269300
2001-06-29,78.2619400024414,79.16201849657384,78.04490269960112,78.3896133013813,9824200
2001-07-02,79.23858642578125,79.3598747944883,78.27467896682835,78.38958245554122,8522200
2001-07-03,79.21947479248047,79.21947479248047,78.54920817751774,79.14287567662119,3303100
2001-07-05,77.6746597290039,78.93221375678219,77.6618948338526,78.56196848429384,5517900
2001-07-06,75.99578094482422,77.55335596781295,75.99578094482422,77.43845245322679,11665900
2001-07-09,76.4107666015625,76.94698505373478,76.09159045891563,76.27671320607979,8339300
2001-07-10,75.49150085449219,77.01077669961792,75.4595813097914,76.78735449742865,8630700
2001-07-11,75.56810760498047,75.89366848691671,74.74463294492949,75.38936982516894,15328600
2001-07-12,77.36188507080078,77.54062286226507,76.16178012198701,76.28306856772616,12002800
2001-07-13,78.03213500976562,78.08320433069972,76.99800804716197,77.13844137437299,10433800
2001-07-16,77.05547332763672,78.05768582474946,76.78736664260416,77.73212492421591,6915300
2001-07-17,77.77680969238281,77.84702880592934,76.49372560719151,76.72991274344845,7469800
2001-07-18,77.24697875976562,77.64913877624676,76.64054142289352,76.95971743064536,7709300
2001-07-19,77.92362976074219,78.50453242826417,77.08739018510087,77.99384887154682,10082900
2001-07-20,77.45760345458984,77.8406184227709,77.1894968730532,77.33631992688763,6705800
2001-07-23,75.9319839477539,77.80235588426036,75.9319839477539,77.7512914152212,8065200
2001-07-24,75.1978759765625,76.09156498053919,74.52760435334018,75.96389651432531,12269000
2001-07-25,76.0276870727539,76.27026383754593,74.98079066643035,75.27443186622969,12088500
2001-07-26,76.82562255859375,77.14479839379376,75.68297248414933,76.00214831934933,12898200
2001-07-27,77.11930847167969,77.464019158056,76.54479553129208,77.13207823982673,8478800
2001-07-30,77.14485168457031,77.46402774025347,76.7937609454629,77.36189393495971,8547700
2001-07-31,77.46400451660156,78.31301373904404,77.11291388275087,77.24058231865318,11918100
2001-08-01,77.94918823242188,78.32581369609235,77.59171255568505,77.85981931323767,11940800
2001-08-02,78.26832580566406,78.67687062660097,77.80871166455044,78.664105731676,11070100
2001-08-03,77.84064483642578,78.10875150893901,77.17675816860304,78.10875150893901,10816300
2001-08-06,76.79373931884766,77.56614457164768,76.66606601038562,77.46400592487805,8550100
2001-08-07,77.0937271118164,77.36821851784993,76.54474916998598,76.77455128481168,8865100
2001-08-08,75.66383361816406,77.34270187023091,75.59999941597144,76.67881545290528,15183800
2001-08-09,75.88726043701172,75.94471463169154,75.23614374214628,75.77235691788985,14118500
2001-08-10,76.14897155761719,76.50006205516877,74.90418287474316,75.83618060192006,11173300
2001-08-13,76.16815185546875,76.50647759807642,75.84259100851628,76.34688961607365,7431600
2001-08-14,76.13623809814453,76.82565940165718,75.83621676017502,76.69160607101401,13178100
2001-08-15,75.4787368774414,76.35328084478633,75.37660309299537,76.11070884526777,8520600
2001-08-16,75.74044799804688,75.80428220901737,74.68716647120027,75.19784989944047,10734700
2001-08-17,74.52758026123047,75.24253610353189,74.05520124465468,75.10209791395141,11604600
2001-08-20,75.21701049804688,75.26169493917929,74.39992079148891,74.55950877699598,10417400
2001-08-21,73.93391418457031,75.67023206890181,73.92114928993773,75.19785304368284,14480800
2001-08-22,74.6999282836914,74.96165486918294,73.90837338578753,74.52757543415734,11752300
2001-08-23,74.43179321289062,75.01907549730998,74.36157414951049,74.66160017118274,8744100
2001-08-24,75.97663879394531,76.04685789053003,74.52119728334965,74.82122344689563,11687700
2001-08-27,75.5234146118164,76.09154743487215,75.49149993774192,75.94472921960444,7425100
2001-08-28,74.41905212402344,75.63830149855399,74.41905212402344,75.50424820838492,12046600
2001-08-29,73.75517272949219,74.80206936530074,73.5189807936405,74.77014982496686,16180000
2001-08-30,72.3380355834961,73.88284597997156,71.52094594801282,73.31471319060465,17692600
2001-08-31,72.86784362792969,73.26361854378948,72.21672220145601,72.38907987856122,15985400
2001-09-04,72.40185546875,74.1573228091963,72.36994080288434,72.67634692042928,24473400
2001-09-05,72.58057403564453,72.89336982217965,71.46345875005488,72.58057403564453,21477100
2001-09-06,70.71025848388672,72.32529335385172,70.71025848388672,71.9103635235483,21653000
2001-09-07,69.40160369873047,71.01663286233939,69.34414950816108,70.2314580594738,33133900
2001-09-10,70.25065612792969,70.44215885098262,68.75052467769275,68.75052467769275,23408700
2001-09-17,66.58012390136719,67.92066229550588,63.83520800888901,64.4735600889779,32388700
2001-09-18,66.4205551147461,67.2184954459168,65.98009049346265,66.59929296968973,22029200
2001-09-19,65.07996368408203,66.7077627127269,62.91595148426426,66.45242102016175,42771800
2001-09-20,63.01171112060547,64.99060090013505,62.91595736815894,64.09052731570925,36210900
2001-09-21,62.33191680908203,63.42759446136876,60.102118218345524,60.40967428468099,49782100
2001-09-24,64.52326965332031,64.81801779771644,63.47244417113132,63.89533985686158,25549600
2001-09-25,65.19601440429688,65.356201171875,64.01063330192119,64.55526733398438,25466200
2001-09-26,64.96537017822266,65.61252633815954,64.35025333959005,65.58048701685524,18587500
2001-09-27,65.52922821044922,65.54204589479755,64.07473390182408,64.87566807559688,20536800
2001-09-28,66.91960906982422,70.23867827032917,65.6765584959194,65.98411916469878,21687200
2001-10-01,66.81067657470703,66.8427158748537,65.88800437031536,66.57360335226075,20457400
2001-10-02,67.65009307861328,67.65009307861328,66.41345074083593,66.63771129151816,19833100
2001-10-03,68.78421783447266,69.12381310233798,66.86197604186412,67.02216285791484,32045800
2001-10-04,68.8418960571289,69.8222387091996,68.39977882638554,69.3865303206666,32674100
2001-10-05,68.70732879638672,68.95721982927022,67.6116467124963,68.72014159025947,29796100
2001-10-08,68.2587890625,68.75216707633088,67.83589851058605,68.09219344458843,12970300
2001-10-09,67.89356231689453,68.39975311391407,67.66289296917644,68.31004891074731,15976300
2001-10-10,69.40573120117188,69.55310519684834,67.6116372229566,67.79105053158838,19987400
2001-10-11,70.48219299316406,70.674419111278,69.80940646827857,69.80940646827857,23006300
2001-10-12,70.16177368164062,70.41166453928895,68.7521326954957,69.93751328227803,31360500
2001-10-15,70.03365325927734,70.12976140423704,69.23912341185613,69.60434902823886,16873000
2001-10-16,70.47576904296875,70.8730339872616,69.80939150182212,70.35403042354187,15877100
2001-10-17,68.97645568847656,71.21907149421467,68.97645568847656,71.16781053112575,28542300
2001-10-18,68.82904052734375,69.30319681991173,68.39974121706956,69.0853403011756,16510000
2001-10-19,68.78421783447266,69.14303962661555,67.9256188469274,68.5599572697044,21912500
2001-10-22,70.1425552368164,70.20662894117761,68.69446605340377,68.75213580928606,17540600
2001-10-23,69.78378295898438,70.66160353283439,69.4441828217395,70.45656461538256,22062500
2001-10-24,69.59795379638672,70.1297701896636,69.34165397119195,69.82862315021076,16065200
2001-10-25,70.84741973876953,70.86664137315827,68.39335671919906,68.84828665761462,27467900
2001-10-26,70.68722534179688,71.62912443378384,70.27073871689282,70.45014713660218,18623300
2001-10-29,68.84827423095703,70.83459416017297,68.84827423095703,70.58470318119643,18727500
2001-10-30,68.0217056274414,69.00845173109617,67.63725350667933,68.78419125299283,26178600
2001-10-31,67.79104614257812,69.1109836238645,67.79104614257812,68.49586698534718,28124200
2001-11-01,69.52742004394531,69.84779336748768,67.72691864145116,68.3035916015292,29806800
2001-11-02,70.00161743164062,70.08491279091686,69.11738823447376,69.4826138690114,17575900
2001-11-05,70.91790008544922,71.18060389465893,70.45015247986271,70.55908321881617,15929500
2001-11-06,72.02000427246094,72.0712652345263,70.38609654835737,70.7064702284942,23245800
2001-11-07,71.92388153076172,72.48133341919471,71.53302530240877,71.61632068819193,19716000
2001-11-08,72.14812469482422,73.09643258285091,71.69960366647463,72.3211291546966,22563500
2001-11-09,72.22499084472656,72.37876873086736,71.4048356006278,71.92383902167231,15895800
2001-11-12,71.78289031982422,72.18015524565507,70.48217460696667,71.12292164884818,26068800
2001-11-13,73.39761352539062,73.39761352539062,72.5197878646011,72.68638355034889,15296200
2001-11-14,73.46803283691406,73.94218411563612,72.85932042390289,73.79481019587249,17571300
2001-11-15,73.60261535644531,73.80124537752182,73.00031156542357,73.28224183160602,19470200
2001-11-16,73.2758560180664,73.75000761503959,72.66073924370599,73.7371948209651,18134900
2001-11-19,74.17928314208984,74.23054407885904,73.33349723944593,73.63464913232502,13625400
2001-11-20,73.55777740478516,74.19852457768916,73.45525551063429,73.92300309779992,16209700
2001-11-21,73.07081604003906,73.47448504250016,72.73122078405397,73.36555918463958,11470200
2001-11-23,74.12163543701172,74.16648754495411,73.04517995788136,73.07081043220745,6717100
2001-11-26,74.28179931640625,74.54450304229667,73.73075650969568,74.16646466178052,13726000
2001-11-27,73.9614486694336,74.90334782512618,73.10284488895041,74.0831922004046,19261400
2001-11-28,72.62229919433594,73.79486796789436,72.56463428179083,73.51934642364589,20195500
2001-11-29,73.60261535644531,73.63464977582203,72.404416613682,72.82731201295566,16354700
2001-11-30,73.07722473144531,73.62826774933387,73.05799820787976,73.30148528790845,13680300
2001-12-03,72.6414794921875,73.09640921508324,72.41081021177402,72.8208878461733,15220400
2001-12-04,73.87171936035156,73.87812819888703,72.62866866409072,72.99389424442872,17239900
2001-12-05,75.22371673583984,75.60816404991651,74.04473943235685,74.07677874541025,25204000
2001-12-06,75.1852798461914,75.56973210637678,74.92257601614587,75.1852798461914,17972900
2001-12-07,74.68546295166016,75.0250580531074,74.1344201834023,74.90331945675598,18857800
2001-12-10,73.2886734008789,74.57657682485684,73.2694517643069,74.23057270101886,13862700
2001-12-11,73.14126586914062,74.14723839265018,72.9810791304384,73.62182608524732,20833300
2001-12-12,73.22457885742188,73.54495241202278,72.47490591289875,73.39758331447337,16171500
2001-12-13,71.80210876464844,72.85293347565133,71.7892959753243,72.6927467222849,19026700
2001-12-14,72.48774719238281,72.71841663343133,71.76370443429485,71.97515223667506,16721900
2001-12-17,73.23741149902344,73.27585476910522,72.34036438517845,72.39802929030111,13925900
2001-12-18,73.673095703125,73.7820215250454,73.26301310625594,73.44883033168527,13663700
2001-12-19,74.192138671875,74.2754340702366,73.04520029120712,73.10286520810796,20143400
2001-12-20,73.46165466308594,74.19851479245165,73.39758093194811,74.00628871052587,14867900
2001-12-21,73.90721893310547,73.9843748226198,73.42500566062675,73.95865619278169,14037700
2001-12-24,73.76579284667969,73.96510614765695,73.68863693727155,73.83008698518897,5728800
2001-12-26,74.17085266113281,74.7173602136004,73.71435788646795,73.71435788646795,10304800
2001-12-27,74.62092590332031,74.63378767623482,74.100136922852,74.13228644980917,9407300
2001-12-28,74.58234405517578,75.06455748656701,74.5309067785485,74.76880050395317,10593800
2001-12-31,73.48929595947266,74.8330610979557,73.44428958893319,74.6787542425813,14619500
2002-01-02,74.28015899658203,74.4216090599936,73.17428203390489,74.0101206420666,18651900
2002-01-03,75.12242126464844,75.19314629416917,74.28658758763883,74.35731261715955,15743000
2002-01-04,75.62388610839844,75.85534882324667,74.93592884630121,75.33455526217513,20140700
2002-01-07,75.0902328491211,75.86177193256466,74.94235199037604,75.6753155912452,13106500
2002-01-08,74.91664123535156,75.2638353309646,74.56302116218511,75.09024073582127,12683700
2002-01-09,74.30583953857422,75.72676051966664,74.15795866482868,75.01951547054877,16610300
2002-01-10,74.63375854492188,74.80735316887687,74.13225751424389,74.38300802958288,12823400
2002-01-11,73.90080261230469,74.76235475050085,73.7464908131099,74.71734836873429,13708400
2002-01-14,73.4378662109375,73.83649270350313,73.27069757242421,73.71433534545575,12301100
2002-01-15,74.03579711914062,74.19010396165574,73.23210849410724,73.65002756018981,20219900
2002-01-16,72.5377426147461,73.55360652594881,72.45416073799939,73.48931239727229,17067000
2002-01-17,73.08421325683594,73.45069500156993,72.91061870630936,73.14208137722821,17283400
2002-01-18,72.74990844726562,73.19997219637072,72.44128980121715,72.65346481379255,17028000
2002-01-22,72.2484359741211,73.25143838559228,72.02339910536327,73.13570696078185,11689300
2002-01-23,72.80138397216797,73.00712820923593,72.02340851713366,72.4156092355022,12438900
2002-01-24,73.02637481689453,73.45715080406885,72.85920618555569,73.06495030669319,12142800
2002-01-25,73.00711822509766,73.41217575680734,72.67921170590664,72.73064898447169,12810700
2002-01-28,73.20640563964844,73.41858065964242,72.60203009372394,73.23212426982896,10589200
2002-01-29,70.9046630859375,73.38002441809756,70.75678704537825,73.19999885289737,27720800
2002-01-30,71.92692565917969,72.90420896000968,69.69588504318754,70.97535608006164,34711800
2002-01-31,72.76920318603516,72.84635908129373,71.76620107431104,72.10696436071335,19909200
2002-02-01,72.428466796875,72.84638613373558,72.11984800655864,72.71136204055831,15838500
2002-02-04,70.62818908691406,72.15841609852991,70.36458164289311,72.15841609852991,24243400
2002-02-05,70.19096374511719,71.03965892032082,69.77947547261405,70.33884464242011,33614000
2002-02-06,69.88876342773438,70.55743297686533,69.47727522908859,70.49956974830245,29486000
2002-02-07,69.45157623291016,70.63460881737714,69.43871936914891,69.90164494979567,23445400
2002-02-08,70.78248596191406,71.20683605276777,69.63160778167736,69.84377792177649,19277800
2002-02-11,71.65047454833984,71.77906281050636,70.60889196561111,70.75677288189759,18792400
2002-02-12,71.42544555664062,71.82407706155372,70.7439188629028,71.34186366760828,13942500
2002-02-13,72.18412780761719,72.35772737557555,71.592613891205,71.67620068515839,16781100
2002-02-14,72.04910278320312,72.63419067194886,71.74691496420942,72.33843373781168,20453800
2002-02-15,71.29685974121094,72.16484289920567,71.1811283264564,72.10697964449264,18366800
2002-02-19,69.92735290527344,70.91106716127831,69.83090927314363,70.82105441271099,15988100
2002-02-20,71.10394287109375,71.10394287109375,69.32297090632451,70.1138027294439,29242800
2002-02-21,69.6316146850586,71.12968720488007,69.60589604924546,70.67962334147074,26288600
2002-02-22,70.4931411743164,70.68602841982916,69.35512016070514,69.66373386713384,26572900
2002-02-25,71.65687561035156,71.88833832602657,70.53171153900259,70.55743016355825,17458700
2002-02-26,71.50898742675781,72.03620687670882,71.09106843348957,71.75330696028259,22346500
2002-02-27,71.78551483154297,72.56348532896774,71.14256352074604,71.98482816818466,28597900
2002-02-28,71.46402740478516,72.4927483515463,71.38687149427992,71.9012344203247,23755400
2002-03-01,73.12926483154297,73.1999898527942,71.69548646689294,71.83050562419217,26273600
2002-03-04,74.42158508300781,74.57589196368396,73.07138884010509,73.23212660486321,27184600
2002-03-05,74.18367004394531,74.83948268212264,73.9200627364894,74.15152544345482,22718900
2002-03-06,75.0645523071289,75.32173376719116,73.9843940991301,74.00368185020231,20143200
2002-03-07,74.90379333496094,75.54674435071168,74.30584869409967,75.45673160093273,19330800
2002-03-08,75.21884155273438,75.8039293595768,74.89094005087156,75.4695920684305,19930100
2002-03-11,75.37958526611328,75.80393534484435,74.85879644705932,75.15455336314723,15621800
2002-03-12,75.33460235595703,75.38603963703953,74.54377500696215,74.64664466379806,17153600
2002-03-13,74.60803985595703,75.06453450930154,74.35085845687259,74.98737861797804,17175300
2002-03-14,74.50516510009766,74.8587901358936,74.34442733934081,74.60803962153908,11168100
2002-03-15,75.2150650024414,75.40849984940523,74.7314705059654,74.77660579552807,21220100
2002-03-18,75.22795104980469,75.80181606711511,74.86041946659041,75.50521206306298,17548900
2002-03-19,75.73090362548828,75.91789410616734,75.32468597948916,75.63418865218713,17912000
2002-03-20,74.30590057373047,75.1699252475178,74.27366389417361,75.11834065697404,17114500
2002-03-21,74.338134765625,74.73145862042011,73.58372865175639,74.34458406864469,25846800
2002-03-22,74.17692565917969,74.75723986073545,73.95769366331369,74.47352960233572,15235400
2002-03-25,73.25493621826172,74.38332401593134,73.0550519540191,74.20922714372357,17499600
2002-03-26,73.68045806884766,74.16405258337493,73.16462687164525,73.1968635543204,19947600
2002-03-27,73.87393188476562,74.1576423715611,73.35165114260128,73.52574308352938,19020300
2002-03-28,73.84168243408203,74.64767357753524,73.82878874031377,74.13184219735291,17532900
2002-04-01,73.87393188476562,74.21567137874378,73.18400358955122,73.65470463179098,17711000
2002-04-02,73.46769714355469,74.1189343645038,73.35807862295212,73.49348944726242,15669500
2002-04-03,72.95185089111328,73.64177893257917,72.31995675486584,73.51282235112654,25658500
2002-04-04,72.64881134033203,73.11951229903937,72.36510582326409,72.60367603629537,23549000
2002-04-05,72.66172790527344,73.26783000646275,72.3328820835409,72.98412441929896,19404900
2002-04-08,72.81647491455078,72.88095323176192,71.72032876382048,71.77835777349642,16470100
2002-04-09,72.30704498291016,72.97762990702819,72.1716391212196,72.97762990702819,15122700
2002-04-10,73.12590789794922,73.20972913834659,72.27477721371939,72.28122651509628,17199300
2002-04-11,71.3076171875,72.89381144412302,71.24958820998766,72.79064225826434,25453700
2002-04-12,71.84282684326172,71.99113138120018,70.95301437376989,71.5849086882355,14950600
2002-04-15,71.29476165771484,72.12654521622616,71.05618647725836,71.97179627399015,17394900
2002-04-16,72.99055480957031,73.06793172907412,72.00402245294927,72.02336545298036,15040900
2002-04-17,72.83583068847656,73.29363321613906,72.60370477031233,73.11309192854046,12920100
2002-04-18,72.51985168457031,73.15819522035213,71.66872533040159,72.79711280324386,25204800
2002-04-19,72.78421020507812,73.01633600889933,72.5778767038347,72.99054370632156,10499200
